PassengerId,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked
448,1,1,0.33370178760546215,0,0,-0.11378180431879875,1
449,3,0,-1.8909882761841084,2,1,-0.26051549136436636,2
450,1,1,1.714543896164506,0,0,-0.034294433221524895,1
451,2,1,0.48712868855646707,1,2,-0.08963374221329785,1
452,3,1,0.10356143617895487,1,0,-0.24626008536808563,1
453,1,1,0.026847985703452436,0,0,-0.08963374221329785,2
454,1,1,1.4844035447379986,1,0,1.1450204511478064,2
455,3,1,0.10356143617895487,0,0,-0.48606442844527137,1
456,3,1,-0.04986546477205,0,0,-0.4891674544258282,2
457,1,1,2.711818752346038,0,0,-0.11378180431879875,1
458,1,0,-0.12657891524755244,1,0,0.3955913807191113,1
459,2,0,1.5611169952135011,0,0,-0.43676213497987365,1
460,3,1,0.10356143617895487,0,0,-0.49210144397164657,3
461,1,1,1.4076900942624964,0,0,-0.11378180431879875,1
462,3,1,0.33370178760546215,0,0,-0.48606442844527137,1
463,1,1,1.3309766437869939,0,0,0.1266926474818146,1
464,2,1,1.4076900942624964,0,0,-0.38645367226008004,1
465,3,1,0.10356143617895487,0,0,-0.48606442844527137,1
466,3,1,0.6405555895074719,0,0,-0.5061878135331888,1
467,2,1,0.10356143617895487,0,0,-0.6480576784030068,1
468,1,1,2.0213976980665156,0,0,-0.11378180431879875,1
469,3,1,0.10356143617895487,0,0,-0.4926045285988445,3
470,3,0,-2.2170204407049936,2,1,-0.26051549136436636,2
471,3,1,0.10356143617895487,0,0,-0.5021631365156053,1
472,3,1,0.6405555895074719,0,0,-0.4737388550789219,1
473,2,0,0.2569883371299597,1,2,-0.08963374221329785,1
474,2,0,-0.5101461676250646,0,0,-0.3705219882859758,2
475,3,0,-0.5868596181005671,0,0,-0.450093877600619,1
476,1,1,0.10356143617895487,0,0,0.39835834616870003,1
477,2,1,0.33370178760546215,1,0,-0.22546659155674054,1
478,3,1,-0.04986546477205,1,0,-0.5062723317505581,1
479,3,1,-0.5868596181005671,0,0,-0.49671372383379725,1
480,3,0,-2.1211286276106156,0,1,-0.4007915841352212,1
481,3,1,-1.5841344742820986,5,2,0.29572908222032107,1
482,2,1,0.10356143617895487,0,0,-0.6480576784030068,1
483,3,1,1.5611169952135011,0,0,-0.48606442844527137,1
484,3,0,2.558391851395033,0,0,-0.45512472387259834,1
485,1,1,-0.35671926667405973,1,0,1.1847641366964432,2
486,3,0,-0.35671926667405973,3,1,-0.13558146738453974,1
487,1,0,0.41041523808096464,1,0,1.1630469795095626,1
488,1,1,2.1748245990175206,0,0,-0.05039314129185886,2
489,3,1,0.026847985703452436,0,0,-0.48606442844527137,1
490,3,1,-1.5841344742820986,1,1,-0.3280958555051195,1
491,3,1,0.10356143617895487,1,0,-0.24626008536808563,1
492,3,1,-0.6635730685760695,0,0,-0.5021631365156053,1
493,1,1,1.9446842475910133,0,0,-0.034294433221524895,1
494,1,1,3.1720994551990525,0,0,0.34813440166627563,2
495,3,1,-0.6635730685760695,0,0,-0.48606442844527137,1
496,3,1,0.10356143617895487,0,0,-0.35710773978637,2
497,1,0,1.8679707971155108,1,0,0.926933265257501,2
498,3,1,0.10356143617895487,0,0,-0.3441945635754534,1
499,1,0,-0.35671926667405973,1,2,2.401641331670881,1
500,3,1,-0.43343271714956216,0,0,-0.49117979293462,1
501,3,1,-0.9704268704780792,0,0,-0.4737388550789219,1
502,3,0,-0.6635730685760695,0,0,-0.49210144397164657,3
503,3,0,-0.35671926667405973,0,0,-0.494532348890267,3
504,3,0,0.5638421390319694,0,0,-0.45512472387259834,1
505,1,0,-1.0471403209535817,0,0,1.0926151317018515,1
506,1,1,-0.8937134200025768,1,0,1.5433789576712023,2
507,2,0,0.2569883371299597,0,2,-0.12484966611715337,1
508,1,1,-0.20329236572305487,0,0,-0.11378180431879875,1
509,3,1,-0.12657891524755244,0,0,-0.19477842929766648,1
510,3,1,-0.2800058161985573,0,0,0.48882906084695926,1
511,3,1,-0.04986546477205,0,0,-0.49210144397164657,3
512,3,1,0.10356143617895487,0,0,-0.48606442844527137,1
513,1,1,0.48712868855646707,0,0,-0.11906419290437707,1
514,1,0,1.8679707971155108,1,0,0.547271395819289,2
515,3,1,-0.43343271714956216,0,0,-0.4972168084609952,1
516,1,1,1.3309766437869939,0,0,0.03655598099601484,1
517,2,0,0.33370178760546215,0,0,-0.43676213497987365,1
518,3,1,0.10356143617895487,0,0,-0.16207792852980066,3
519,2,0,0.48712868855646707,1,0,-0.12484966611715337,1
520,3,1,0.18027488665445732,0,0,-0.4891674544258282,1
521,1,0,0.026847985703452436,0,0,1.2334788273172737,1
522,3,1,-0.5868596181005671,0,0,-0.4891674544258282,1
523,3,1,0.10356143617895487,0,0,-0.5026662211428032,2
524,1,0,1.1008362923604866,0,1,0.518680090286376,2
525,3,1,0.10356143617895487,0,0,-0.502581702925434,2
526,3,1,0.832339215696228,0,0,-0.49210144397164657,3
527,2,0,1.5611169952135011,0,0,-0.43676213497987365,1
528,1,1,0.10356143617895487,0,0,3.8148905676872524,1
529,3,1,0.7172690399829743,0,0,-0.48857985158126105,1
530,2,1,-0.5101461676250646,2,1,-0.4166387498919562,1
531,2,0,-2.1211286276106156,1,1,-0.12484966611715337,1
532,3,1,0.10356143617895487,0,0,-0.502581702925434,2
533,3,1,-0.9704268704780792,1,1,-0.502581702925434,2
534,3,0,-0.12657891524755244,0,2,-0.1981329975918223,2
535,3,0,0.026847985703452436,0,0,-0.4737388550789219,1
536,2,0,-1.7375613752331036,0,2,-0.11981881984517401,1
537,1,1,1.177549742835989,0,0,-0.11378180431879875,1
538,1,0,0.026847985703452436,0,0,1.4935735795786065,2
539,3,1,0.10356143617895487,0,0,-0.35626859462820387,1
540,1,0,-0.5868596181005671,0,2,0.3480498834489064,2
541,1,0,0.48712868855646707,0,2,0.7807026628391313,1
542,3,0,-1.5841344742820986,4,2,-0.01869880977838891,1
543,3,0,-1.4307075733310939,4,2,-0.01869880977838891,1
544,2,1,0.18027488665445732,1,0,-0.12484966611715337,1
545,1,1,1.5611169952135011,1,0,1.4935735795786065,2
546,1,1,2.6351053018705355,0,0,-0.12484966611715337,1
547,2,0,-0.8169999695270743,1,0,-0.12484966611715337,1
548,2,1,-0.20329236572305487,0,0,-0.36909725262175125,2
549,3,1,0.2569883371299597,1,1,-0.23502519947350137,1
550,2,1,-1.6608479247576011,1,1,0.0914767235779591,1
551,1,1,-0.9704268704780792,0,2,1.583289667316069,2
552,2,1,-0.20329236572305487,0,0,-0.12484966611715337,1
553,3,1,0.10356143617895487,0,0,-0.4905076718726835,3
554,3,1,-0.5868596181005671,0,0,-0.5026662211428032,2
555,3,0,-0.5868596181005671,0,0,-0.4915983593444487,1
556,1,1,2.4816784009195305,0,0,-0.11378180431879875,1
557,1,0,1.4076900942624964,1,0,0.1488283710785238,2
558,1,1,0.10356143617895487,0,0,3.930515513725408,2
559,1,0,0.7172690399829743,1,1,0.9547699438496172,1
560,3,0,0.48712868855646707,1,0,-0.2979107778732433,1
561,3,1,0.10356143617895487,0,0,-0.49210144397164657,3
562,3,1,0.7939824904584768,0,0,-0.4891674544258282,1
563,2,1,-0.12657891524755244,0,0,-0.3763919797161213,1
564,3,1,0.10356143617895487,0,0,-0.48606442844527137,1
565,3,0,-0.35671926667405973,0,0,-0.48606442844527137,1
566,3,1,-0.43343271714956216,2,0,-0.16207792852980066,1
567,3,1,-0.8169999695270743,0,0,-0.4891674544258282,1
568,3,0,-0.04986546477205,0,4,-0.22395733767514675,1
569,3,1,0.10356143617895487,0,0,-0.502581702925434,2
570,3,1,0.18027488665445732,0,0,-0.4900045872454856,1
571,2,1,2.4816784009195305,0,0,-0.43676213497987365,1
572,1,0,1.7912573466400084,2,0,0.38787808721491257,1
573,1,1,0.48712868855646707,0,0,-0.11705185439558537,1
574,3,0,-0.12657891524755244,0,0,-0.49210144397164657,3
575,3,1,-1.0471403209535817,0,0,-0.48606442844527137,1
576,3,1,-0.8169999695270743,0,0,-0.35626859462820387,1
577,2,0,0.33370178760546215,0,0,-0.38645367226008004,1
578,1,0,0.7172690399829743,1,0,0.47683954801157796,1
579,3,0,-0.35671926667405973,1,0,-0.35710773978637,2
580,3,1,0.18027488665445732,0,0,-0.48857985158126105,1
581,2,0,-0.35671926667405973,1,1,-0.04435612576548362,1
582,1,0,0.7172690399829743,1,1,1.583289667316069,2
583,2,1,1.8679707971155108,0,0,-0.12484966611715337,1
584,1,1,0.48712868855646707,0,0,0.15939314824968043,2
585,3,1,0.10356143617895487,0,0,-0.4727326858245261,2
586,1,0,-0.8937134200025768,0,2,0.9547699438496172,1
587,2,1,1.3309766437869939,0,0,-0.34620690208424515,1
588,1,1,2.3282514999685255,1,1,0.9457144205600544,2
589,3,1,-0.5868596181005671,0,0,-0.48606442844527137,1
590,3,1,0.10356143617895487,0,0,-0.48606442844527137,1
591,3,1,0.41041523808096464,0,0,-0.504678559651595,1
592,1,0,1.714543896164506,1,0,0.926933265257501,2
593,3,1,1.3309766437869939,0,0,-0.5021631365156053,1
594,3,0,-0.35671926667405973,0,2,-0.49210144397164657,3
595,2,1,0.5638421390319694,1,0,-0.12484966611715337,1
596,3,1,0.48712868855646707,1,1,-0.16207792852980066,1
597,2,0,-0.12657891524755244,0,0,0.016014029498268696,1
598,3,1,1.4844035447379986,0,0,-0.6480576784030068,1
599,3,1,0.10356143617895487,0,0,-0.5026662211428032,2
600,1,1,1.4844035447379986,1,0,0.4975505359440627,2
601,2,0,-0.43343271714956216,2,1,-0.10472628102923592,1
602,3,1,0.10356143617895487,0,0,-0.4891674544258282,1
603,1,1,0.10356143617895487,0,0,0.20517384932469257,1
604,3,1,1.1008362923604866,0,0,-0.48606442844527137,1
605,1,1,0.41041523808096464,0,0,-0.11378180431879875,2
606,3,1,0.48712868855646707,1,0,-0.3351390402858906,1
607,3,1,0.026847985703452436,0,0,-0.4891674544258282,1
608,1,1,-0.20329236572305487,0,0,-0.034294433221524895,1
609,2,0,-0.5868596181005671,1,2,0.18865657484452997,2
610,1,0,0.7939824904584768,0,0,2.440127305651523,1
611,3,0,0.7172690399829743,1,5,-0.01869880977838891,1
612,3,1,0.10356143617895487,0,0,-0.5061878135331888,1
613,3,0,-0.12657891524755244,1,0,-0.3361452095402864,3
614,3,1,0.10356143617895487,0,0,-0.49210144397164657,3
615,3,1,0.41041523808096464,0,0,-0.48606442844527137,1
616,2,0,-0.43343271714956216,1,2,0.6599623523116267,1
617,3,1,0.33370178760546215,1,1,-0.35828093313699566,1
618,3,0,-0.2800058161985573,1,0,-0.32407117848753597,1
619,2,0,-1.9677017266596109,2,1,0.13675434002577333,1
620,2,1,-0.2800058161985573,0,0,-0.43676213497987365,1
621,3,1,-0.20329236572305487,1,0,-0.3571902456652305,2
622,1,1,0.9474093914094817,1,0,0.40951072618442386,1
623,3,1,-0.740286519051572,1,1,-0.3312813873645368,2
624,3,1,-0.6635730685760695,0,0,-0.4900045872454856,1
625,3,1,-0.6635730685760695,0,0,-0.32407117848753597,1
626,1,1,2.404964950444028,0,0,0.002346226346555142,1
627,2,1,2.098111148542018,0,0,-0.39953387256722633,3
628,1,0,-0.6635730685760695,0,0,0.9207272132963871,1
629,3,1,-0.2800058161985573,0,0,-0.4891674544258282,1
630,3,1,0.10356143617895487,0,0,-0.4924375045026148,3
631,1,1,3.8625205094785744,0,0,-0.04435612576548362,1
632,3,1,1.6378304456890036,0,0,-0.5061032953158195,1
633,1,1,0.18027488665445732,0,0,-0.034294433221524895,2
634,1,1,0.10356143617895487,0,0,-0.6480576784030068,1
635,3,0,-1.5841344742820986,3,2,-0.08661523445011025,1
636,2,0,-0.12657891524755244,0,0,-0.38645367226008004,1
637,3,1,0.18027488665445732,0,0,-0.48857985158126105,1
638,2,1,0.10356143617895487,1,1,-0.11981881984517401,1
639,3,0,0.8706959409339792,0,5,0.15058916727371655,1
640,3,1,0.10356143617895487,1,0,-0.32407117848753597,1
641,3,1,-0.740286519051572,0,0,-0.4900045872454856,1
642,1,0,-0.43343271714956216,0,0,0.7464929081896716,2
643,3,0,-2.1211286276106156,3,2,-0.08661523445011025,1
644,3,1,-0.20329236572305487,0,0,0.48882906084695926,1
645,3,0,-2.2170204407049936,2,1,-0.26051549136436636,2
646,1,1,1.4076900942624964,1,0,0.895993560684828,2
647,3,1,-0.8169999695270743,0,0,-0.4891674544258282,1
648,1,1,2.0213976980665156,0,0,0.06632249221806229,2
649,3,1,0.10356143617895487,0,0,-0.4961261209892301,1
650,3,0,-0.5101461676250646,0,0,-0.4961261209892301,1
651,3,1,0.10356143617895487,0,0,-0.4891674544258282,1
652,2,0,-0.8937134200025768,0,1,-0.18521982138090567,1
653,3,1,-0.6635730685760695,0,0,-0.4783511349410726,1
654,3,0,-0.12657891524755244,0,0,-0.4905076718726835,3
655,3,0,-0.8937134200025768,0,0,-0.512224829059564,3
656,2,1,-0.43343271714956216,2,0,0.8310111255589249,1
657,3,1,0.10356143617895487,0,0,-0.4891674544258282,1
658,3,0,0.18027488665445732,1,1,-0.3361452095402864,3
659,2,1,-0.5101461676250646,0,0,-0.38645367226008004,1
660,1,1,2.1748245990175206,0,2,1.6314187674308411,2
661,1,1,1.5611169952135011,2,0,2.041432738597159,1
662,3,1,0.7939824904584768,0,0,-0.5026662211428032,2
663,1,1,1.3309766437869939,0,0,-0.13315056246591933,1
664,3,1,0.48712868855646707,0,0,-0.4972168084609952,1
665,3,1,-0.740286519051572,1,0,-0.48857985158126105,1
666,2,1,0.18027488665445732,2,0,0.8310111255589249,1
667,2,1,-0.35671926667405973,0,0,-0.38645367226008004,1
668,3,1,0.10356143617895487,0,0,-0.4915983593444487,1
669,3,1,1.0241228418849841,0,0,-0.48606442844527137,1
670,1,0,-0.12657891524755244,1,0,0.39835834616870003,1
671,2,0,0.7939824904584768,1,1,0.13675434002577333,1
672,1,1,0.10356143617895487,1,0,0.39835834616870003,1
673,2,1,3.09538600472355,0,0,-0.43676213497987365,1
674,2,1,0.10356143617895487,0,0,-0.38645367226008004,1
675,2,1,0.10356143617895487,0,0,-0.6480576784030068,1
676,3,1,-0.8937134200025768,0,0,-0.4915983593444487,1
677,3,1,-0.395075991911811,0,0,-0.48606442844527137,1
678,3,0,-0.8937134200025768,0,0,-0.4500093593832497,1
679,3,0,1.0241228418849841,1,6,0.29572908222032107,1
680,1,1,0.48712868855646707,0,1,9.661740104981664,2
681,3,0,-0.35671926667405973,0,0,-0.4843036322500786,3
682,1,1,-0.20329236572305487,0,0,0.895993560684828,2
683,3,1,-0.740286519051572,0,0,-0.46241945096696835,1
684,3,1,-1.2005672219045864,5,2,0.29572908222032107,1
685,2,1,2.3282514999685255,1,1,0.13675434002577333,1
686,2,1,-0.35671926667405973,1,2,0.18865657484452997,2
687,3,1,-1.2005672219045864,4,1,0.15058916727371655,1
688,3,1,-0.8169999695270743,0,0,-0.44338675335081607,1
689,3,1,-0.8937134200025768,0,0,-0.49117979293462,1
690,1,0,-1.1238537714290842,0,1,3.6047682176147444,1
691,1,1,0.10356143617895487,1,0,0.4989752716082872,1
692,3,0,-1.9677017266596109,0,1,-0.37806825769394486,2
693,3,1,-0.20329236572305487,0,0,0.48882906084695926,1
694,3,1,-0.35671926667405973,0,0,-0.5026662211428032,2
695,1,1,2.3282514999685255,0,0,-0.11378180431879875,1
696,2,1,1.714543896164506,0,0,-0.3763919797161213,1
697,3,1,1.1008362923604866,0,0,-0.48606442844527137,1
698,3,0,-0.12657891524755244,0,0,-0.4924375045026148,3
699,1,1,1.4844035447379986,1,1,1.583289667316069,2
700,3,1,0.9474093914094817,0,0,-0.49411378248043836,1
701,1,0,-0.8937134200025768,1,0,3.930515513725408,2
702,1,1,0.41041523808096464,0,0,-0.11906419290437707,1
703,3,0,-0.8937134200025768,0,1,-0.3571902456652305,2
704,3,1,-0.35671926667405973,0,0,-0.4922684680678763,3
705,3,1,-0.2800058161985573,1,0,-0.4900045872454856,1
706,2,1,0.7172690399829743,0,0,-0.12484966611715337,1
707,2,0,1.177549742835989,0,0,-0.3763919797161213,1
708,1,1,0.9474093914094817,0,0,-0.11906419290437707,1
709,1,0,-0.5868596181005671,0,0,2.401641331670881,1
710,3,1,-0.20329236572305487,1,1,-0.34126057402963506,2
711,1,0,-0.43343271714956216,0,0,0.34813440166627563,2
712,1,1,0.10356143617895487,0,0,-0.11378180431879875,1
713,1,1,1.4076900942624964,1,0,0.39835834616870003,1
714,3,1,-0.04986546477205,0,0,-0.4572215805987593,1
715,2,1,1.714543896164506,0,0,-0.38645367226008004,1
716,3,1,-0.8169999695270743,0,0,-0.49411378248043836,1
717,1,0,0.6405555895074719,0,0,3.930515513725408,2
718,2,0,-0.20329236572305487,0,0,-0.43676213497987365,1
719,3,1,0.10356143617895487,0,0,-0.3361452095402864,3
720,3,1,0.2569883371299597,0,0,-0.4915983593444487,1
721,2,0,-1.814274825708606,0,1,0.016014029498268696,1
722,3,1,-0.9704268704780792,1,0,-0.5061032953158195,1
723,2,1,0.33370178760546215,0,0,-0.38645367226008004,1
724,2,1,1.5611169952135011,0,0,-0.38645367226008004,1
725,1,1,-0.20329236572305487,1,0,0.4204940697654092,1
726,3,1,-0.740286519051572,0,0,-0.4737388550789219,1
727,2,0,0.026847985703452436,3,0,-0.22546659155674054,1
728,3,0,-0.12657891524755244,0,0,-0.49235298628524554,3
729,2,1,-0.35671926667405973,1,0,-0.12484966611715337,1
730,3,0,-0.35671926667405973,1,0,-0.48857985158126105,1
731,1,0,-0.04986546477205,0,0,3.6047682176147444,1
732,3,1,-1.4307075733310939,0,0,-0.26998958106375787,2
733,2,1,0.10356143617895487,0,0,-0.6480576784030068,1
734,2,1,-0.5101461676250646,0,0,-0.38645367226008004,1
735,2,1,-0.5101461676250646,0,0,-0.38645367226008004,1
736,3,1,-0.08822219000980122,0,0,-0.32407117848753597,1
737,3,0,1.4076900942624964,1,3,0.043683683994155176,1
738,1,1,0.41041523808096464,0,0,9.661740104981664,2
739,3,1,0.10356143617895487,0,0,-0.4891674544258282,1
740,3,1,0.10356143617895487,0,0,-0.4891674544258282,1
741,1,1,-0.20329236572305487,0,0,-0.04435612576548362,1
742,1,1,0.48712868855646707,1,0,0.938671235779283,1
743,1,0,-0.6635730685760695,2,2,4.631815484039331,2
744,3,1,-0.43343271714956216,1,0,-0.32407117848753597,1
745,3,1,0.10356143617895487,0,0,-0.48857985158126105,1
746,1,1,3.09538600472355,1,1,0.7807026628391313,1
747,3,1,-1.0471403209535817,1,1,-0.24055913037267862,1
748,2,0,0.026847985703452436,0,0,-0.38645367226008004,1
749,1,1,-0.8169999695270743,1,0,0.4204940697654092,1
750,3,1,0.10356143617895487,0,0,-0.49210144397164657,3
751,2,0,-1.9677017266596109,1,1,-0.18521982138090567,1
752,3,1,-1.814274825708606,0,1,-0.39701844943123665,1
753,3,1,0.2569883371299597,0,0,-0.4568855200677911,1
754,3,1,-0.5101461676250646,0,0,-0.4891674544258282,1
755,2,0,1.4076900942624964,1,2,0.6599623523116267,1
756,2,1,-2.2231575167430337,1,1,-0.35626859462820387,1
757,3,1,-0.12657891524755244,0,0,-0.49117979293462,1
758,2,1,-0.8937134200025768,0,0,-0.4166387498919562,1
759,3,1,0.33370178760546215,0,0,-0.48606442844527137,1
760,1,0,0.2569883371299597,0,0,1.0926151317018515,1
761,3,1,0.10356143617895487,0,0,-0.35626859462820387,1
762,3,1,0.8706959409339792,0,0,-0.504678559651595,1
763,3,1,-0.740286519051572,0,0,-0.502581702925434,2
764,1,0,0.48712868855646707,1,2,1.7667485321470857,1
765,3,1,-1.0471403209535817,0,0,-0.4915983593444487,1
766,1,0,1.6378304456890036,1,0,0.9207272132963871,1
767,1,1,0.10356143617895487,0,0,0.1488283710785238,2
768,3,0,0.06520471094120366,0,0,-0.49210144397164657,3
769,3,1,0.10356143617895487,1,0,-0.16207792852980066,3
770,3,1,0.18027488665445732,0,0,-0.47977587060529714,1
771,3,1,-0.43343271714956216,0,0,-0.4568855200677911,1
772,3,1,1.4076900942624964,0,0,-0.4900045872454856,1
773,2,0,2.098111148542018,0,0,-0.43676213497987365,1
774,3,1,0.10356143617895487,0,0,-0.5026662211428032,2
775,2,0,1.8679707971155108,1,3,-0.18521982138090567,1
776,3,1,-0.8937134200025768,0,0,-0.49210144397164657,1
777,3,1,0.10356143617895487,0,0,-0.49210144397164657,3
778,3,0,-1.8909882761841084,0,0,-0.39701844943123665,1
779,3,1,0.10356143617895487,0,0,-0.49235298628524554,3
780,1,0,1.0241228418849841,0,1,3.6047682176147444,1
781,3,0,-1.277280672380089,0,0,-0.502581702925434,2
782,1,0,-0.9704268704780792,1,0,0.4989752716082872,1
783,1,1,-0.04986546477205,0,0,-0.04435612576548362,1
784,3,1,0.10356143617895487,1,2,-0.17616429809134285,1
785,3,1,-0.35671926667405973,0,0,-0.5061878135331888,1
786,3,1,-0.35671926667405973,0,0,-0.5021631365156053,1
787,3,0,-0.8937134200025768,0,0,-0.4972168084609952,1
788,3,1,-1.6608479247576011,4,1,-0.061964087717411374,3
789,3,1,-2.197842078086118,1,2,-0.23401903021910547,1
790,1,1,1.2542631933114914,0,0,0.9457144205600544,2
791,3,1,0.10356143617895487,0,0,-0.49210144397164657,3
792,2,1,-1.0471403209535817,0,0,-0.12484966611715337,1
793,3,0,-0.35671926667405973,8,2,0.751523754461651,1
794,1,1,0.10356143617895487,0,0,-0.03035427442131069,2
795,3,1,-0.35671926667405973,0,0,-0.4891674544258282,1
796,2,1,0.7172690399829743,0,0,-0.38645367226008004,1
797,1,0,1.4844035447379986,0,0,-0.1262744017813779,1
798,3,0,0.10356143617895487,0,0,-0.47332028866909326,1
799,3,1,0.026847985703452436,0,0,-0.502581702925434,2
800,3,0,0.026847985703452436,1,1,-0.16207792852980066,1
801,2,1,0.33370178760546215,0,0,-0.38645367226008004,1
802,2,0,0.10356143617895487,1,1,-0.11981881984517401,1
803,1,1,-1.4307075733310939,1,2,1.7667485321470857,1
804,3,1,-2.2423358793619093,0,1,-0.4766728446247403,2
805,3,1,-0.20329236572305487,0,0,-0.5076970674147826,1
806,3,1,0.10356143617895487,0,0,-0.4915983593444487,1
807,1,1,0.7172690399829743,0,0,-0.6480576784030068,1
808,3,0,-0.8937134200025768,0,0,-0.4915983593444487,1
809,2,1,0.7172690399829743,0,0,-0.38645367226008004,1
810,1,0,0.2569883371299597,1,0,0.4204940697654092,1
811,3,1,-0.2800058161985573,0,0,-0.48933447852205797,1
812,3,1,0.7172690399829743,0,0,-0.16207792852980066,1
813,2,1,0.41041523808096464,0,0,-0.43676213497987365,1
814,3,0,-1.814274825708606,4,2,-0.01869880977838891,1
815,3,1,0.06520471094120366,0,0,-0.48606442844527137,1
816,1,1,0.10356143617895487,0,0,-0.6480576784030068,1
817,3,0,-0.5101461676250646,0,0,-0.48857985158126105,1
818,2,1,0.10356143617895487,1,1,0.09659208806730764,2
819,3,1,1.0241228418849841,0,0,-0.5182618445859393,1
820,3,1,-1.5074210238065961,3,2,-0.08661523445011025,1
821,1,0,1.714543896164506,1,1,1.2334788273172737,1
822,3,1,-0.20329236572305487,0,0,-0.4737388550789219,1
823,1,1,0.6405555895074719,0,0,-0.6480576784030068,1
824,3,0,-0.20329236572305487,0,1,-0.39701844943123665,1
825,3,1,-2.1211286276106156,4,1,0.15058916727371655,1
826,3,1,0.10356143617895487,0,0,-0.5082001520419805,3
827,3,1,0.10356143617895487,0,0,0.48882906084695926,1
828,2,1,-2.197842078086118,0,2,0.09659208806730764,2
829,3,1,-0.20329236572305487,0,0,-0.49210144397164657,3
830,1,0,2.4816784009195305,0,0,0.9618131286303883,1
831,3,0,-1.1238537714290842,1,0,-0.3571902456652305,2
832,2,1,-2.210883364666954,1,1,-0.2707442080045548,1
833,3,1,0.10356143617895487,0,0,-0.502581702925434,2
834,3,1,-0.5101461676250646,0,0,-0.4900045872454856,1
835,3,1,-0.8937134200025768,0,0,-0.481033582173292,1
836,1,0,0.7172690399829743,1,1,1.0253688157535579,2
837,3,1,-0.6635730685760695,0,0,-0.4737388550789219,1
838,3,1,0.10356143617895487,0,0,-0.48606442844527137,1
839,3,1,0.18027488665445732,0,0,0.48882906084695926,1
840,1,1,-0.20329236572305487,0,0,-0.05039314129185886,2
841,3,1,-0.740286519051572,0,0,-0.48857985158126105,1
842,2,1,-1.0471403209535817,0,0,-0.43676213497987365,1
843,1,0,0.026847985703452436,0,0,-0.024232740677566176,2
844,3,1,0.3720585128432134,0,0,-0.5185133868995382,2
845,3,1,-0.9704268704780792,0,0,-0.4737388550789219,1
846,3,1,0.9474093914094817,0,0,-0.4961261209892301,1
847,3,1,0.10356143617895487,8,2,0.751523754461651,1
848,3,1,0.41041523808096464,0,0,-0.4891674544258282,2
849,2,1,-0.12657891524755244,0,1,0.016014029498268696,1
850,1,0,-0.12657891524755244,1,0,1.1450204511478064,2
851,3,1,-1.9677017266596109,4,2,-0.01869880977838891,1
852,3,1,3.40223980662556,0,0,-0.4915983593444487,1
853,3,0,-1.5841344742820986,1,1,-0.34126057402963506,2
854,1,0,-1.0471403209535817,0,1,0.14480369406094026,1
855,2,0,1.1008362923604866,1,0,-0.12484966611715337,1
856,3,0,-0.8937134200025768,0,1,-0.45990402783097867,1
857,1,0,1.177549742835989,1,1,2.669618413871151,1
858,1,1,1.6378304456890036,0,0,-0.11378180431879875,1
859,3,0,-0.43343271714956216,0,3,-0.26051549136436636,2
860,3,1,0.10356143617895487,0,0,-0.502581702925434,2
861,3,1,0.8706959409339792,2,0,-0.36415092456714115,1
862,2,1,-0.6635730685760695,1,0,-0.4166387498919562,1
863,1,0,1.4076900942624964,0,0,-0.1262744017813779,1
864,3,0,-0.35671926667405973,8,2,0.751523754461651,1
865,2,1,-0.43343271714956216,0,0,-0.38645367226008004,1
866,2,0,0.9474093914094817,0,0,-0.38645367226008004,1
867,2,0,-0.20329236572305487,1,0,-0.3691817708391205,2
868,1,1,0.10356143617895487,0,0,0.36808875031945465,1
869,3,1,0.10356143617895487,0,0,-0.4568855200677911,1
870,3,1,-1.9677017266596109,1,1,-0.42401799520369554,1
871,3,1,-0.2800058161985573,0,0,-0.4891674544258282,1
872,1,0,1.3309766437869939,1,1,0.40951072618442386,1
873,1,1,0.2569883371299597,0,0,-0.5474407529634195,1
874,3,1,1.3309766437869939,0,0,-0.4669472126117498,1
875,2,0,-0.12657891524755244,1,0,-0.16509643629298823,2
876,3,0,-1.1238537714290842,0,0,-0.5026662211428032,2
877,3,1,-0.740286519051572,0,0,-0.4499268535043892,1
878,3,1,-0.8169999695270743,0,0,-0.4891674544258282,1
879,3,1,0.10356143617895487,0,0,-0.4891674544258282,1
880,1,0,2.0213976980665156,0,1,1.0253688157535579,2
881,2,0,-0.35671926667405973,0,1,-0.12484966611715337,1
882,3,1,0.2569883371299597,0,0,-0.4891674544258282,1
883,3,0,-0.5868596181005671,0,0,-0.4364260744489054,1
884,2,1,-0.12657891524755244,0,0,-0.43676213497987365,1
885,3,1,-0.35671926667405973,0,0,-0.5061878135331888,1
886,3,0,0.7172690399829743,0,5,-0.061964087717411374,3
887,2,1,-0.20329236572305487,0,0,-0.38645367226008004,1
888,1,0,-0.8169999695270743,0,0,-0.04435612576548362,1
889,3,0,-0.35671926667405973,1,2,-0.17616429809134285,1
890,1,1,-0.2800058161985573,0,0,-0.04435612576548362,2
891,3,1,0.18027488665445732,0,0,-0.49210144397164657,3
